fid0,Region_Cod,Region_Nam,Dist_Cod,Dist_Nam,Ward_Cod,Ward_Nam,Village_Co,Village_Na
6844,"10",Ruvuma,"05",Namtumbo,"121",Mgombasi,"02",Mgombasi
6845,"10",Ruvuma,"05",Namtumbo,"121",Mgombasi,"03",Mtumbatimaji
6846,"10",Ruvuma,"05",Namtumbo,"131",Litola,"01",Litola
6847,"10",Ruvuma,"05",Namtumbo,"131",Litola,"02",Mbimbi
6848,"10",Ruvuma,"05",Namtumbo,"131",Litola,"03",Kumbara
6849,"10",Ruvuma,"05",Namtumbo,"131",Litola,"04",Ngwinde
6850,"10",Ruvuma,"05",Namtumbo,"141",Likuyuseka,"01",Likuyu Mandela
6851,"10",Ruvuma,"05",Namtumbo,"141",Likuyuseka,"02",Likuyuseka Maganga
6852,"10",Ruvuma,"05",Namtumbo,"141",Likuyuseka,"03",Mtonya
6853,"10",Ruvuma,"05",Namtumbo,"151",Mputa,"01",Mputa
6854,"10",Ruvuma,"05",Namtumbo,"151",Mputa,"02",Luhangano
6855,"10",Ruvuma,"05",Namtumbo,"151",Mputa,"03",Luhimbalilo
6856,"10",Ruvuma,"05",Namtumbo,"163",Hanga,"01",Mageuzi
6857,"10",Ruvuma,"05",Namtumbo,"163",Hanga,"02",Mlilayoyo
6858,"10",Ruvuma,"05",Namtumbo,"163",Hanga,"03",Mawa
6859,"10",Ruvuma,"05",Namtumbo,"163",Hanga,"04",Hanga
6860,"10",Ruvuma,"05",Namtumbo,"171",Limamu,"01",Limamu
6861,"10",Ruvuma,"05",Namtumbo,"171",Limamu,"02",Mtakuja
6862,"10",Ruvuma,"05",Namtumbo,"171",Limamu,"03",Mwangaza
6863,"10",Ruvuma,"05",Namtumbo,"181",Mchomoro,"01",Masuguru
6864,"10",Ruvuma,"05",Namtumbo,"181",Mchomoro,"02",Songambele
6865,"10",Ruvuma,"05",Namtumbo,"181",Mchomoro,"03",Mchomoro
6866,"10",Ruvuma,"05",Namtumbo,"181",Mchomoro,"04",Kilimasera
6867,"10",Ruvuma,"06",Nyasa,"011",Liparamba,"01",Ndondo
6868,"10",Ruvuma,"06",Nyasa,"011",Liparamba,"02",Liparamba
6869,"10",Ruvuma,"06",Nyasa,"011",Liparamba,"03",Mipotopoto
6870,"10",Ruvuma,"06",Nyasa,"011",Liparamba,"04",Mitomoni
6871,"10",Ruvuma,"06",Nyasa,"011",Liparamba,"05",Mseto
6872,"10",Ruvuma,"06",Nyasa,"021",Tingi,"01",Upolo
6873,"10",Ruvuma,"06",Nyasa,"021",Tingi,"02",Kilindinda
6874,"10",Ruvuma,"06",Nyasa,"021",Tingi,"02",Tingi
6875,"10",Ruvuma,"06",Nyasa,"021",Tingi,"04",Malungu
6876,"10",Ruvuma,"06",Nyasa,"021",Tingi,"05",Luhindo
6877,"10",Ruvuma,"06",Nyasa,"021",Tingi,"06",Mpepo
6878,"10",Ruvuma,"06",Nyasa,"021",Tingi,"07",Lunyele
6879,"10",Ruvuma,"06",Nyasa,"021",Tingi,"08",Kihurunga
6880,"10",Ruvuma,"06",Nyasa,"031",Chiwanda,"01",Kwambe
6881,"10",Ruvuma,"06",Nyasa,"031",Chiwanda,"02",Chimate
6882,"10",Ruvuma,"06",Nyasa,"031",Chiwanda,"03",Ng'ombo
6883,"10",Ruvuma,"06",Nyasa,"031",Chiwanda,"04",Mtupale
6884,"10",Ruvuma,"06",Nyasa,"041",Mtipwili,"01",Chiulu
6885,"10",Ruvuma,"06",Nyasa,"041",Mtipwili,"02",Malini
6886,"10",Ruvuma,"06",Nyasa,"041",Mtipwili,"03",Mtipwili
6887,"10",Ruvuma,"06",Nyasa,"041",Mtipwili,"04",Matenje
6888,"10",Ruvuma,"06",Nyasa,"051",Kingerikiti,"01",Kingerikiti
6889,"10",Ruvuma,"06",Nyasa,"051",Kingerikiti,"02",Lumecha
6890,"10",Ruvuma,"06",Nyasa,"051",Kingerikiti,"03",Ukuli
6891,"10",Ruvuma,"06",Nyasa,"051",Kingerikiti,"04",Lumeme
6892,"10",Ruvuma,"06",Nyasa,"051",Kingerikiti,"05",Kikole
6893,"10",Ruvuma,"06",Nyasa,"051",Kingerikiti,"06",Mbanga
6894,"10",Ruvuma,"06",Nyasa,"061",Luhangarasi,"01",Kimbango
6895,"10",Ruvuma,"06",Nyasa,"061",Luhangarasi,"02",Luhangarasi
6896,"10",Ruvuma,"06",Nyasa,"061",Luhangarasi,"03",Litindo Asili
6897,"10",Ruvuma,"06",Nyasa,"061",Luhangarasi,"04",Malamala
6898,"10",Ruvuma,"06",Nyasa,"071",Kilosa,"01",Kilosa
6899,"10",Ruvuma,"06",Nyasa,"071",Kilosa,"02",Nangombo
6900,"10",Ruvuma,"06",Nyasa,"071",Kilosa,"03",Likwilu
6901,"10",Ruvuma,"06",Nyasa,"071",Kilosa,"04",Ruhekei
6902,"10",Ruvuma,"06",Nyasa,"071",Kilosa,"05",Mkalole
6903,"10",Ruvuma,"06",Nyasa,"083",Mbambabay,"01",Mbambabay
6904,"10",Ruvuma,"06",Nyasa,"083",Mbambabay,"02",Ndengele
6905,"10",Ruvuma,"06",Nyasa,"083",Mbambabay,"03",Chinula
6906,"10",Ruvuma,"06",Nyasa,"083",Mbambabay,"04",Ndesule
6907,"10",Ruvuma,"06",Nyasa,"083",Mbambabay,"05",Mbuyula
6908,"10",Ruvuma,"06",Nyasa,"091",Lipingo,"01",Ngindo
6909,"10",Ruvuma,"06",Nyasa,"091",Lipingo,"02",Lundo
6910,"10",Ruvuma,"06",Nyasa,"091",Lipingo,"03",Lipingo
6911,"10",Ruvuma,"06",Nyasa,"103",Liuli,"01",Mkali
6912,"10",Ruvuma,"06",Nyasa,"103",Liuli,"02",Hongi
6913,"10",Ruvuma,"06",Nyasa,"103",Liuli,"03",Liuli
6914,"10",Ruvuma,"06",Nyasa,"103",Liuli,"04",Puulu
6915,"10",Ruvuma,"06",Nyasa,"103",Liuli,"05",Mkali 'B'
6916,"10",Ruvuma,"06",Nyasa,"103",Liuli,"06",Nkalachi
6917,"10",Ruvuma,"06",Nyasa,"111",Kihagara,"01",Tumbi
6918,"10",Ruvuma,"06",Nyasa,"111",Kihagara,"02",Kihagara
6919,"10",Ruvuma,"06",Nyasa,"111",Kihagara,"03",Mango
6920,"10",Ruvuma,"06",Nyasa,"111",Kihagara,"04",Songambele
6921,"10",Ruvuma,"06",Nyasa,"111",Kihagara,"05",Ngehe
6922,"10",Ruvuma,"06",Nyasa,"121",Ngumbo,"01",Ngumbo
6923,"10",Ruvuma,"06",Nyasa,"121",Ngumbo,"02",Mbuli
6924,"10",Ruvuma,"06",Nyasa,"121",Ngumbo,"03",Hinga
6925,"10",Ruvuma,"06",Nyasa,"121",Ngumbo,"04",Litoromelo
6926,"10",Ruvuma,"06",Nyasa,"131",Liwundi,"01",Ndonga
6927,"10",Ruvuma,"06",Nyasa,"131",Liwundi,"02",Liwundi
6928,"10",Ruvuma,"06",Nyasa,"131",Liwundi,"03",Mkili
6929,"10",Ruvuma,"06",Nyasa,"131",Liwundi,"04",Yola
6930,"10",Ruvuma,"06",Nyasa,"141",Mbaha,"01",Lundu
6931,"10",Ruvuma,"06",Nyasa,"141",Mbaha,"02",Mbaha
6932,"10",Ruvuma,"06",Nyasa,"141",Mbaha,"03",Ndumbi
6933,"10",Ruvuma,"06",Nyasa,"141",Mbaha,"04",Liweta
6934,"10",Ruvuma,"06",Nyasa,"151",Lituhi,"01",Lituhi
6935,"10",Ruvuma,"06",Nyasa,"151",Lituhi,"02",Lituhi
6936,"10",Ruvuma,"06",Nyasa,"151",Lituhi,"03",Ngingama
6937,"10",Ruvuma,"06",Nyasa,"151",Lituhi,"04",LItumba kahamba
6938,"10",Ruvuma,"06",Nyasa,"151",Lituhi,"05",Lituhi
6939,"10",Ruvuma,"06",Nyasa,"151",Lituhi,"06",Mwera Mpya
6940,"11",Iringa,"01",Iringa Rural,"013",Kalenga,"01",Tosamaganga
6941,"11",Iringa,"01",Iringa Rural,"013",Kalenga,"02",Isakalilo
6942,"11",Iringa,"01",Iringa Rural,"013",Kalenga,"03",Kalenga
6943,"11",Iringa,"01",Iringa Rural,"021",Kiwere,"01",Kiwere
6944,"11",Iringa,"01",Iringa Rural,"021",Kiwere,"02",Mfyome
6945,"11",Iringa,"01",Iringa Rural,"021",Kiwere,"03",Kitapilima
6946,"11",Iringa,"01",Iringa Rural,"021",Kiwere,"04",Itagutwa
6947,"11",Iringa,"01",Iringa Rural,"021",Kiwere,"05",Mgera
6948,"11",Iringa,"01",Iringa Rural,"031",Nzihi,"01",Nyamihuu
6949,"11",Iringa,"01",Iringa Rural,"031",Nzihi,"02",Kipera
6950,"11",Iringa,"01",Iringa Rural,"031",Nzihi,"03",Nzihi
6951,"11",Iringa,"01",Iringa Rural,"031",Nzihi,"04",Kidamali
6952,"11",Iringa,"01",Iringa Rural,"031",Nzihi,"05",Ilalasimba
6953,"11",Iringa,"01",Iringa Rural,"031",Nzihi,"06",Magubike
6954,"11",Iringa,"01",Iringa Rural,"041",Ulanda,"01",Mangalali
6955,"11",Iringa,"01",Iringa Rural,"041",Ulanda,"02",Ibangamoyo
6956,"11",Iringa,"01",Iringa Rural,"041",Ulanda,"03",Kibebe
6957,"11",Iringa,"01",Iringa Rural,"041",Ulanda,"04",Lupalama
6958,"11",Iringa,"01",Iringa Rural,"041",Ulanda,"05",Weru
6959,"11",Iringa,"01",Iringa Rural,"041",Ulanda,"06",Mwambao
6960,"11",Iringa,"01",Iringa Rural,"053",Mseke,"01",Kaning'ombe
6961,"11",Iringa,"01",Iringa Rural,"053",Mseke,"02",Sadani
6962,"11",Iringa,"01",Iringa Rural,"053",Mseke,"03",Wenda
6963,"11",Iringa,"01",Iringa Rural,"053",Mseke,"04",Ugwachanya
6964,"11",Iringa,"01",Iringa Rural,"053",Mseke,"05",Tanangozi
6965,"11",Iringa,"01",Iringa Rural,"053",Mseke,"06",Makota
6966,"11",Iringa,"01",Iringa Rural,"061",Maguliwa,"01",Magulilwa
6967,"11",Iringa,"01",Iringa Rural,"061",Maguliwa,"02",Ng'enza
6968,"11",Iringa,"01",Iringa Rural,"061",Maguliwa,"03",Msuluti
6969,"11",Iringa,"01",Iringa Rural,"061",Maguliwa,"04",Megabihi
6970,"11",Iringa,"01",Iringa Rural,"061",Maguliwa,"05",Ndiwili
6971,"11",Iringa,"01",Iringa Rural,"061",Maguliwa,"06",Mlanda
6972,"11",Iringa,"01",Iringa Rural,"071",Mgama,"01",Ihemi
6973,"11",Iringa,"01",Iringa Rural,"071",Mgama,"02",Itwaga
6974,"11",Iringa,"01",Iringa Rural,"071",Mgama,"03",Ilandutwa
6975,"11",Iringa,"01",Iringa Rural,"071",Mgama,"04",Mgama
6976,"11",Iringa,"01",Iringa Rural,"071",Mgama,"05",Ibumila
6977,"11",Iringa,"01",Iringa Rural,"083",Ifunda,"01",Ifunda
6978,"11",Iringa,"01",Iringa Rural,"083",Ifunda,"02",Mbikimitali
6979,"11",Iringa,"01",Iringa Rural,"083",Ifunda,"03",Mfukulembe
6980,"11",Iringa,"01",Iringa Rural,"083",Ifunda,"04",Kibena
6981,"11",Iringa,"01",Iringa Rural,"083",Ifunda,"05",Udumka
6982,"11",Iringa,"01",Iringa Rural,"091",Lumuli,"01",Isupilo
6983,"11",Iringa,"01",Iringa Rural,"091",Lumuli,"02",Itengulinyi
6984,"11",Iringa,"01",Iringa Rural,"091",Lumuli,"03",Lumuli
6985,"11",Iringa,"01",Iringa Rural,"091",Lumuli,"04",Muwimbi
6986,"11",Iringa,"01",Iringa Rural,"101",Maboga,"01",Kihanga
6987,"11",Iringa,"01",Iringa Rural,"101",Maboga,"02",Igangidung'u
6988,"11",Iringa,"01",Iringa Rural,"101",Maboga,"03",Makongati
6989,"11",Iringa,"01",Iringa Rural,"101",Maboga,"04",Kiponzelo
6990,"11",Iringa,"01",Iringa Rural,"101",Maboga,"05",Magunga
6991,"11",Iringa,"01",Iringa Rural,"101",Maboga,"06",Maboga
6992,"11",Iringa,"01",Iringa Rural,"111",Wasa,"01",Usengelindete
6993,"11",Iringa,"01",Iringa Rural,"111",Wasa,"02",Ufyambe
6994,"11",Iringa,"01",Iringa Rural,"111",Wasa,"03",Wasa
6995,"11",Iringa,"01",Iringa Rural,"111",Wasa,"04",Ikingwe
6996,"11",Iringa,"01",Iringa Rural,"111",Wasa,"05",Ihomasa
6997,"11",Iringa,"01",Iringa Rural,"111",Wasa,"06",Muhanzi
6998,"11",Iringa,"01",Iringa Rural,"111",Wasa,"07",Ulata
6999,"11",Iringa,"01",Iringa Rural,"121",Mahuninga,"01",Makifu
7000,"11",Iringa,"01",Iringa Rural,"121",Mahuninga,"02",Mahuninga
7001,"11",Iringa,"01",Iringa Rural,"131",Idodi,"01",Idodi
7002,"11",Iringa,"01",Iringa Rural,"131",Idodi,"02",Mapogoro
7003,"11",Iringa,"01",Iringa Rural,"131",Idodi,"03",Tungamalenga
7004,"11",Iringa,"01",Iringa Rural,"131",Idodi,"04",Kitisi
7005,"11",Iringa,"01",Iringa Rural,"141",Mlowa,"01",Nyamahana
7006,"11",Iringa,"01",Iringa Rural,"141",Mlowa,"02",Malinzanga
7007,"11",Iringa,"01",Iringa Rural,"141",Mlowa,"03",Mafuluto
7008,"11",Iringa,"01",Iringa Rural,"151",Itunundu,"01",Mbuyuni
7009,"11",Iringa,"01",Iringa Rural,"151",Itunundu,"02",Ntunundu
7010,"11",Iringa,"01",Iringa Rural,"151",Itunundu,"03",Mboliboli
7011,"11",Iringa,"01",Iringa Rural,"151",Itunundu,"04",Kimande
7012,"11",Iringa,"01",Iringa Rural,"161",Ilolo Mpya,"01",Mkombilenga
7013,"11",Iringa,"01",Iringa Rural,"161",Ilolo Mpya,"02",Ilolo Mpya
7014,"11",Iringa,"01",Iringa Rural,"161",Ilolo Mpya,"03",Magozi
7015,"11",Iringa,"01",Iringa Rural,"161",Ilolo Mpya,"04",Luganga
7016,"11",Iringa,"01",Iringa Rural,"171",Nduli,"01",Kinywang'anga
7017,"11",Iringa,"01",Iringa Rural,"171",Nduli,"02",Mkungugu
7018,"11",Iringa,"01",Iringa Rural,"171",Nduli,"03",Matembo
7019,"11",Iringa,"01",Iringa Rural,"171",Nduli,"04",Ilambilole
7020,"11",Iringa,"01",Iringa Rural,"171",Nduli,"05",Igingilanyi
7021,"11",Iringa,"01",Iringa Rural,"171",Nduli,"06",Kising'a
7022,"11",Iringa,"01",Iringa Rural,"181",Kihorogota,"01",Ndolela
7023,"11",Iringa,"01",Iringa Rural,"181",Kihorogota,"02",Uhominyi
7024,"11",Iringa,"01",Iringa Rural,"181",Kihorogota,"03",Isimani
7025,"11",Iringa,"01",Iringa Rural,"181",Kihorogota,"04",Kihorogota
7026,"11",Iringa,"01",Iringa Rural,"181",Kihorogota,"05",Igula
7027,"11",Iringa,"01",Iringa Rural,"181",Kihorogota,"06",Ngano
7028,"11",Iringa,"01",Iringa Rural,"181",Kihorogota,"07",Mikong'wi
7029,"11",Iringa,"01",Iringa Rural,"191",Izazi,"01",Makuka
7030,"11",Iringa,"01",Iringa Rural,"191",Izazi,"02",Izazi
7031,"11",Iringa,"01",Iringa Rural,"191",Izazi,"03",Mnadani
7032,"11",Iringa,"01",Iringa Rural,"201",Malenga Makali,"01",Mkulula
7033,"11",Iringa,"01",Iringa Rural,"201",Malenga Makali,"02",Nyakavanga
7034,"11",Iringa,"01",Iringa Rural,"201",Malenga Makali,"03",Makadupa
7035,"11",Iringa,"01",Iringa Rural,"201",Malenga Makali,"04",Iguluba
7036,"11",Iringa,"01",Iringa Rural,"201",Malenga Makali,"05",Usolanga
7037,"11",Iringa,"01",Iringa Rural,"211",Nyang'oro,"01",Chamdindi
7038,"11",Iringa,"01",Iringa Rural,"211",Nyang'oro,"02",Nyang'oro
7039,"11",Iringa,"01",Iringa Rural,"211",Nyang'oro,"03",Mangawe
7040,"11",Iringa,"01",Iringa Rural,"211",Nyang'oro,"04",Holo
7041,"11",Iringa,"01",Iringa Rural,"211",Nyang'oro,"05",Mawindi
7042,"11",Iringa,"01",Iringa Rural,"211",Nyang'oro,"06",Ikengeza
7043,"11",Iringa,"01",Iringa Rural,"221",Luhota,"01",Kitayawa
7044,"11",Iringa,"01",Iringa Rural,"221",Luhota,"02",Wangama
7045,"11",Iringa,"01",Iringa Rural,"221",Luhota,"03",Ikuvilo
7046,"11",Iringa,"01",Iringa Rural,"221",Luhota,"04",Nyabula
7047,"11",Iringa,"01",Iringa Rural,"221",Luhota,"05",Tagamenda
7048,"11",Iringa,"01",Iringa Rural,"231",Lyamgungwe,"01",Lupembelwasenga
7049,"11",Iringa,"01",Iringa Rural,"231",Lyamgungwe,"02",Malagosi
7050,"11",Iringa,"01",Iringa Rural,"231",Lyamgungwe,"03",Lyammgungwe
7051,"11",Iringa,"01",Iringa Rural,"231",Lyamgungwe,"04",Kikombwe
7052,"11",Iringa,"01",Iringa Rural,"231",Lyamgungwe,"05",Igunda
7053,"11",Iringa,"01",Iringa Rural,"241",Mlenge,"01",Magombwe
7054,"11",Iringa,"01",Iringa Rural,"241",Mlenge,"02",Isele
7055,"11",Iringa,"01",Iringa Rural,"241",Mlenge,"03",Kinyika
7056,"11",Iringa,"01",Iringa Rural,"241",Mlenge,"04",Kisanga
7057,"11",Iringa,"01",Iringa Rural,"253",Migoli,"01",Migoli
7058,"11",Iringa,"01",Iringa Rural,"253",Migoli,"02",Mtera
7059,"11",Iringa,"01",Iringa Rural,"253",Migoli,"03",Makatapola
7060,"11",Iringa,"01",Iringa Rural,"253",Migoli,"04",Mbweleli
7061,"11",Iringa,"01",Iringa Rural,"253",Migoli,"05",Kinyali
7062,"11",Iringa,"01",Iringa Rural,"253",Migoli,"06",Mapera Mengi
7063,"11",Iringa,"02",Mufindi,"011",Kiyowela,"01",Magunguli
7064,"11",Iringa,"02",Mufindi,"011",Kiyowela,"02",Isaula
7065,"11",Iringa,"02",Mufindi,"011",Kiyowela,"03",Kiyowela
7066,"11",Iringa,"02",Mufindi,"011",Kiyowela,"04",Idete
7067,"11",Iringa,"02",Mufindi,"023",Makungu,"01",Lugema
7068,"11",Iringa,"02",Mufindi,"023",Makungu,"02",Lugolofu
7069,"11",Iringa,"02",Mufindi,"023",Makungu,"03",Kitasengwa
7070,"11",Iringa,"02",Mufindi,"023",Makungu,"04",Makungu
7071,"11",Iringa,"02",Mufindi,"031",Mninga,"01",Kihanga
7072,"11",Iringa,"02",Mufindi,"031",Mninga,"02",Itulituli
7073,"11",Iringa,"02",Mufindi,"031",Mninga,"03",Mninga
7074,"11",Iringa,"02",Mufindi,"031",Mninga,"04",Mkalala
7075,"11",Iringa,"02",Mufindi,"031",Mninga,"05",Ikwega
7076,"11",Iringa,"02",Mufindi,"041",Kasanga,"01",Kasanga
7077,"11",Iringa,"02",Mufindi,"041",Kasanga,"02",Ihomasa
7078,"11",Iringa,"02",Mufindi,"041",Kasanga,"03",Udumuka
7079,"11",Iringa,"02",Mufindi,"041",Kasanga,"04",Kilolo
7080,"11",Iringa,"02",Mufindi,"041",Kasanga,"05",Lyang'a
7081,"11",Iringa,"02",Mufindi,"053",Igowole,"01",Nzivi
7082,"11",Iringa,"02",Mufindi,"053",Igowole,"02",Ibatu
7083,"11",Iringa,"02",Mufindi,"053",Igowole,"03",Kisasa
7084,"11",Iringa,"02",Mufindi,"053",Igowole,"04",Igowole
7085,"11",Iringa,"02",Mufindi,"061",Mtambula,"01",Ihegela
7086,"11",Iringa,"02",Mufindi,"061",Mtambula,"02",Mtambula
7087,"11",Iringa,"02",Mufindi,"061",Mtambula,"03",Ipilimo
7088,"11",Iringa,"02",Mufindi,"061",Mtambula,"04",Nyakipambo
7089,"11",Iringa,"02",Mufindi,"071",Itandula,"01",Ihawaga
7090,"11",Iringa,"02",Mufindi,"071",Itandula,"02",Ikimilinzowo
7091,"11",Iringa,"02",Mufindi,"071",Itandula,"03",Nyigo
7092,"11",Iringa,"02",Mufindi,"071",Itandula,"04",Iramba
7093,"11",Iringa,"02",Mufindi,"071",Itandula,"05",Kinengembasi
7094,"11",Iringa,"02",Mufindi,"081",Mbalamaziwa,"01",Nyanyembe
7095,"11",Iringa,"02",Mufindi,"081",Mbalamaziwa,"02",Kitelewasi
7096,"11",Iringa,"02",Mufindi,"081",Mbalamaziwa,"03",Mbalamaziwa
7097,"11",Iringa,"02",Mufindi,"081",Mbalamaziwa,"04",Idetero
7098,"11",Iringa,"02",Mufindi,"081",Mbalamaziwa,"05",Ukemele
7099,"11",Iringa,"02",Mufindi,"081",Mbalamaziwa,"06",Kilimandw06eta
7100,"11",Iringa,"02",Mufindi,"081",Mbalamaziwa,"06",Mjimwema
7101,"11",Iringa,"02",Mufindi,"091",Idunda,"01",Idumilavani
7102,"11",Iringa,"02",Mufindi,"091",Idunda,"02",Ikangamwani
7103,"11",Iringa,"02",Mufindi,"091",Idunda,"03",Mkangwe
7104,"11",Iringa,"02",Mufindi,"103",Malangali,"01",Kingege
7105,"11",Iringa,"02",Mufindi,"103",Malangali,"02",Isimikinyi
7106,"11",Iringa,"02",Mufindi,"103",Malangali,"03",Itengule
7107,"11",Iringa,"02",Mufindi,"103",Malangali,"04",Tambalang'ombe
7108,"11",Iringa,"02",Mufindi,"103",Malangali,"05",Mwilavila
7109,"11",Iringa,"02",Mufindi,"113",Nyololo,"01",Maduma
7110,"11",Iringa,"02",Mufindi,"113",Nyololo,"02",Nyololo Shuleni
7111,"11",Iringa,"02",Mufindi,"113",Nyololo,"03",Lwing'ulo
7112,"11",Iringa,"02",Mufindi,"113",Nyololo,"04",Njojo
7113,"11",Iringa,"02",Mufindi,"113",Nyololo,"05",Nyololo Njiapanda
7114,"11",Iringa,"02",Mufindi,"121",Ihowanza,"01",Kwatwanga
7115,"11",Iringa,"02",Mufindi,"121",Ihowanza,"02",Kiponda
7116,"11",Iringa,"02",Mufindi,"121",Ihowanza,"03",Ipilimo
7117,"11",Iringa,"02",Mufindi,"121",Ihowanza,"04",Ihowanza
7118,"11",Iringa,"02",Mufindi,"131",Ikweha,"01",Ikweha
7119,"11",Iringa,"02",Mufindi,"131",Ikweha,"02",Ugenza
7120,"11",Iringa,"02",Mufindi,"131",Ikweha,"03",Uyela
7121,"11",Iringa,"02",Mufindi,"131",Ikweha,"04",Ukelemi
7122,"11",Iringa,"02",Mufindi,"141",Sadani,"01",Ihanzutwa
7123,"11",Iringa,"02",Mufindi,"141",Sadani,"02",Kibada
7124,"11",Iringa,"02",Mufindi,"141",Sadani,"03",Tambalang'ombe
7125,"11",Iringa,"02",Mufindi,"141",Sadani,"04",Utosi
7126,"11",Iringa,"02",Mufindi,"141",Sadani,"05",Igomaa
7127,"11",Iringa,"02",Mufindi,"151",Igombavanu,"01",Mapogoro
7128,"11",Iringa,"02",Mufindi,"151",Igombavanu,"02",Uhambila
7129,"11",Iringa,"02",Mufindi,"151",Igombavanu,"03",Lugoda Lutali
7130,"11",Iringa,"02",Mufindi,"151",Igombavanu,"04",Igombavanu
7131,"11",Iringa,"02",Mufindi,"151",Igombavanu,"05",Makongoni
7132,"11",Iringa,"02",Mufindi,"161",Bumilayinga,"01",Kisada
7133,"11",Iringa,"02",Mufindi,"161",Bumilayinga,"02",Bumilayinga
7134,"11",Iringa,"02",Mufindi,"161",Bumilayinga,"03",Ulole
7135,"11",Iringa,"02",Mufindi,"161",Bumilayinga,"04",Matanana
7136,"11",Iringa,"02",Mufindi,"173",Mtwango,"01",Kitiru
7137,"11",Iringa,"02",Mufindi,"173",Mtwango,"02",Sawala
7138,"11",Iringa,"02",Mufindi,"173",Mtwango,"03",Mtwango
7139,"11",Iringa,"02",Mufindi,"173",Mtwango,"04",Lufuna
7140,"11",Iringa,"02",Mufindi,"173",Mtwango,"05",Mpanga
7141,"11",Iringa,"02",Mufindi,"173",Mtwango,"06",Kibao
7142,"11",Iringa,"02",Mufindi,"181",Isalavanu,"01",Isalavanu
7143,"11",Iringa,"02",Mufindi,"181",Isalavanu,"01",Ugute
7144,"11",Iringa,"02",Mufindi,"181",Isalavanu,"03",Kikombo
7145,"11",Iringa,"02",Mufindi,"181",Isalavanu,"04",Maduma
7146,"11",Iringa,"02",Mufindi,"191",Rungemba,"01",Rungemba
7147,"11",Iringa,"02",Mufindi,"191",Rungemba,"02",Kitelewasi
7148,"11",Iringa,"02",Mufindi,"191",Rungemba,"03",Itimbo
7149,"11",Iringa,"02",Mufindi,"201",Ifwagi,"01",Itulavanu
7150,"11",Iringa,"02",Mufindi,"201",Ifwagi,"02",Ikongosi
7151,"11",Iringa,"02",Mufindi,"201",Ifwagi,"03",Mwitikilwa
7152,"11",Iringa,"02",Mufindi,"201",Ifwagi,"04",Ifwagi
7153,"11",Iringa,"02",Mufindi,"201",Ifwagi,"05",Ifupira
7154,"11",Iringa,"02",Mufindi,"201",Ifwagi,"06",Itona
7155,"11",Iringa,"02",Mufindi,"201",Ifwagi,"07",Mtili
7156,"11",Iringa,"02",Mufindi,"211",Mbabulo,"01",Ludilo
7157,"11",Iringa,"02",Mufindi,"211",Mbabulo,"02",Ihefu
7158,"11",Iringa,"02",Mufindi,"211",Mbabulo,"03",Ikanga
7159,"11",Iringa,"02",Mufindi,"211",Mbabulo,"04",Mlevelwa
7160,"11",Iringa,"02",Mufindi,"211",Mbabulo,"05",Kidete
7161,"11",Iringa,"02",Mufindi,"221",Ihalimba,"01",Ihalimba
7162,"11",Iringa,"02",Mufindi,"221",Ihalimba,"02",Ugesa
7163,"11",Iringa,"02",Mufindi,"221",Ihalimba,"03",Wami
7164,"11",Iringa,"02",Mufindi,"221",Ihalimba,"04",Vikula
7165,"11",Iringa,"02",Mufindi,"221",Ihalimba,"05",Nundwe
7166,"11",Iringa,"02",Mufindi,"231",Kibengu,"01",Igomtwa
7167,"11",Iringa,"02",Mufindi,"231",Kibengu,"02",Usokami
7168,"11",Iringa,"02",Mufindi,"231",Kibengu,"03",Kibengu
7169,"11",Iringa,"02",Mufindi,"231",Kibengu,"04",Igeleke
7170,"11",Iringa,"02",Mufindi,"231",Kibengu,"05",Ilogombe
7171,"11",Iringa,"02",Mufindi,"231",Kibengu,"06",Kipanga
7172,"11",Iringa,"02",Mufindi,"241",Mapanda,"01",Mapanda
7173,"11",Iringa,"02",Mufindi,"241",Mapanda,"02",Ihimbo
7174,"11",Iringa,"02",Mufindi,"241",Mapanda,"03",Uhafiwa
7175,"11",Iringa,"02",Mufindi,"241",Mapanda,"04",Ukami
7176,"11",Iringa,"02",Mufindi,"241",Mapanda,"05",Chogo
7177,"11",Iringa,"02",Mufindi,"251",Mpanga,"01",Mpanga TAZARA
7178,"11",Iringa,"02",Mufindi,"261",Ihanu,"01",Nandala
7179,"11",Iringa,"02",Mufindi,"261",Ihanu,"02",Ihanu
7180,"11",Iringa,"02",Mufindi,"261",Ihanu,"03",Kilosa
7181,"11",Iringa,"02",Mufindi,"261",Ihanu,"04",Isipii
7182,"11",Iringa,"02",Mufindi,"261",Ihanu,"05",Ibwanzi
7183,"11",Iringa,"02",Mufindi,"261",Ihanu,"06",Lulanda
7184,"11",Iringa,"02",Mufindi,"271",Luhanga,"01",Iyegeya
7185,"11",Iringa,"02",Mufindi,"271",Luhanga,"02",Ikaning'ombe
7186,"11",Iringa,"02",Mufindi,"271",Luhanga,"03",Luhunga
7187,"11",Iringa,"02",Mufindi,"271",Luhanga,"04",Mkonge
7188,"11",Iringa,"02",Mufindi,"271",Luhanga,"05",Igoda
7189,"11",Iringa,"03",Iringa Urban,"012",Kihesa,"01","Semtema ""B"""
7190,"11",Iringa,"03",Iringa Urban,"012",Kihesa,"02","Dodoma Road ""F"""
7191,"11",Iringa,"03",Iringa Urban,"012",Kihesa,"03","Semtema ""A"""
